[rosmaster.main][INFO] 2024-04-23 10:51:01,108: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2024-04-23 10:51:01,108: Starting ROS Master Node
[rosmaster.master][INFO] 2024-04-23 10:51:47,897: +SUB [/tf_static] /dyn_planner_node http://hyx020222-ThinkBook-14:41307/
[rosmaster.master][INFO] 2024-04-23 10:51:48,356: -SUB [/tf_static] /dyn_planner_node http://hyx020222-ThinkBook-14:41307/
[rosmaster.master][INFO] 2024-04-23 10:51:48,357: -SUB [/tf] /dyn_planner_node http://hyx020222-ThinkBook-14:41307/
[rosmaster.master][INFO] 2024-04-23 10:51:48,936: +SUB [/tf] /dyn_planner_node http://hyx020222-ThinkBook-14:41307/
[rosmaster.master][INFO] 2024-04-23 10:51:48,949: +SUB [/tf_static] /dyn_planner_node http://hyx020222-ThinkBook-14:41307/
[rosmaster.master][INFO] 2024-04-23 10:51:49,804: -SUB [/tf_static] /dyn_planner_node http://hyx020222-ThinkBook-14:41307/
[rosmaster.master][INFO] 2024-04-23 10:51:49,805: -SUB [/tf] /dyn_planner_node http://hyx020222-ThinkBook-14:41307/
[rosmaster.master][INFO] 2024-04-23 10:51:54,719: -SUB [/clock] /laser_to_pointcloud http://hyx020222-ThinkBook-14:40573/
[rosmaster.master][INFO] 2024-04-23 10:51:54,720: -SUB [/prometheus/sensors/3Dlidar_scan] /laser_to_pointcloud http://hyx020222-ThinkBook-14:40573/
[rosmaster.master][INFO] 2024-04-23 10:51:54,720: -PUB [/rosout] /laser_to_pointcloud http://hyx020222-ThinkBook-14:40573/
[rosmaster.master][INFO] 2024-04-23 10:51:54,720: -PUB [/prometheus/sensors/pcl2] /laser_to_pointcloud http://hyx020222-ThinkBook-14:40573/
[rosmaster.master][INFO] 2024-04-23 10:51:54,720: -SERVICE [/laser_to_pointcloud/get_loggers] /laser_to_pointcloud rosrpc://hyx020222-ThinkBook-14:40735
[rosmaster.master][INFO] 2024-04-23 10:51:54,720: -SERVICE [/laser_to_pointcloud/set_logger_level] /laser_to_pointcloud rosrpc://hyx020222-ThinkBook-14:40735
[rosmaster.master][INFO] 2024-04-23 10:51:54,732: -PUB [/rosout] /dyn_planner_node http://hyx020222-ThinkBook-14:41307/
[rosmaster.master][INFO] 2024-04-23 10:51:54,733: -PUB [/rosout] /tf_world_map http://hyx020222-ThinkBook-14:43729/
[rosmaster.master][INFO] 2024-04-23 10:51:54,734: -PUB [/rosout] /tf_local_origin http://hyx020222-ThinkBook-14:35023/
[rosmaster.master][INFO] 2024-04-23 10:51:54,734: -PUB [/sdf_map/inflate_cloud] /dyn_planner_node http://hyx020222-ThinkBook-14:41307/
[rosmaster.master][INFO] 2024-04-23 10:51:54,735: -PUB [/tf] /tf_world_map http://hyx020222-ThinkBook-14:43729/
[rosmaster.master][INFO] 2024-04-23 10:51:54,735: -PUB [/tf] /tf_local_origin http://hyx020222-ThinkBook-14:35023/
[rosmaster.master][INFO] 2024-04-23 10:51:54,736: -PUB [/planning_vis/trajectory] /dyn_planner_node http://hyx020222-ThinkBook-14:41307/
[rosmaster.master][INFO] 2024-04-23 10:51:54,736: -SUB [/clock] /tf_local_origin http://hyx020222-ThinkBook-14:35023/
[rosmaster.master][INFO] 2024-04-23 10:51:54,737: -PUB [/prometheus/fast_planning/replan] /dyn_planner_node http://hyx020222-ThinkBook-14:41307/
[rosmaster.master][INFO] 2024-04-23 10:51:54,737: -SUB [/clock] /tf_world_map http://hyx020222-ThinkBook-14:43729/
[rosmaster.master][INFO] 2024-04-23 10:51:54,737: -SERVICE [/tf_local_origin/get_loggers] /tf_local_origin rosrpc://hyx020222-ThinkBook-14:41333
[rosmaster.master][INFO] 2024-04-23 10:51:54,738: -PUB [/prometheus/planning/stop_cmd] /dyn_planner_node http://hyx020222-ThinkBook-14:41307/
[rosmaster.master][INFO] 2024-04-23 10:51:54,738: -SERVICE [/tf_world_map/get_loggers] /tf_world_map rosrpc://hyx020222-ThinkBook-14:52783
[rosmaster.master][INFO] 2024-04-23 10:51:54,738: -PUB [/rosout] /tf_slam2map http://hyx020222-ThinkBook-14:34173/
[rosmaster.master][INFO] 2024-04-23 10:51:54,739: -SERVICE [/tf_local_origin/set_logger_level] /tf_local_origin rosrpc://hyx020222-ThinkBook-14:41333
[rosmaster.master][INFO] 2024-04-23 10:51:54,739: -PUB [/prometheus/planning/bspline] /dyn_planner_node http://hyx020222-ThinkBook-14:41307/
[rosmaster.master][INFO] 2024-04-23 10:51:54,739: -SERVICE [/tf_world_map/set_logger_level] /tf_world_map rosrpc://hyx020222-ThinkBook-14:52783
[rosmaster.master][INFO] 2024-04-23 10:51:54,740: -PUB [/tf] /tf_slam2map http://hyx020222-ThinkBook-14:34173/
[rosmaster.master][INFO] 2024-04-23 10:51:54,740: -PUB [/prometheus/message/fast_planner] /dyn_planner_node http://hyx020222-ThinkBook-14:41307/
[rosmaster.master][INFO] 2024-04-23 10:51:54,740: -SUB [/clock] /tf_slam2map http://hyx020222-ThinkBook-14:34173/
[rosmaster.master][INFO] 2024-04-23 10:51:54,741: -SUB [/clock] /dyn_planner_node http://hyx020222-ThinkBook-14:41307/
[rosmaster.master][INFO] 2024-04-23 10:51:54,741: -SUB [/prometheus/drone_odom] /dyn_planner_node http://hyx020222-ThinkBook-14:41307/
[rosmaster.master][INFO] 2024-04-23 10:51:54,741: -SERVICE [/tf_slam2map/get_loggers] /tf_slam2map rosrpc://hyx020222-ThinkBook-14:48863
[rosmaster.master][INFO] 2024-04-23 10:51:54,742: -SUB [/rtabmap/cloud_map] /dyn_planner_node http://hyx020222-ThinkBook-14:41307/
[rosmaster.master][INFO] 2024-04-23 10:51:54,742: -SERVICE [/tf_slam2map/set_logger_level] /tf_slam2map rosrpc://hyx020222-ThinkBook-14:48863
[rosmaster.master][INFO] 2024-04-23 10:51:54,742: -SUB [/prometheus/planning/goal] /dyn_planner_node http://hyx020222-ThinkBook-14:41307/
[rosmaster.master][INFO] 2024-04-23 10:51:54,743: -SUB [/prometheus/switch/fast_planner] /dyn_planner_node http://hyx020222-ThinkBook-14:41307/
[rosmaster.master][INFO] 2024-04-23 10:51:54,743: -SERVICE [/dyn_planner_node/get_loggers] /dyn_planner_node rosrpc://hyx020222-ThinkBook-14:45563
[rosmaster.master][INFO] 2024-04-23 10:51:54,743: -SERVICE [/dyn_planner_node/set_logger_level] /dyn_planner_node rosrpc://hyx020222-ThinkBook-14:45563
[rosmaster.master][INFO] 2024-04-23 10:51:54,744: -CACHEDPARAM [/rosout_disable_topics_generation] by /dyn_planner_node
[rosmaster.master][INFO] 2024-04-23 10:51:54,752: publisherUpdate[/rosout] -> http://hyx020222-ThinkBook-14:35683/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:33051/', 'http://hyx020222-ThinkBook-14:35453/', 'http://hyx020222-ThinkBook-14:34981/', 'http://hyx020222-ThinkBook-14:43729/', 'http://hyx020222-ThinkBook-14:34173/', 'http://hyx020222-ThinkBook-14:35023/', 'http://hyx020222-ThinkBook-14:41307/', 'http://hyx020222-ThinkBook-14:41229/', 'http://hyx020222-ThinkBook-14:45863/', 'http://hyx020222-ThinkBook-14:44085/', 'http://hyx020222-ThinkBook-14:44243/', 'http://hyx020222-ThinkBook-14:35777/', 'http://hyx020222-ThinkBook-14:36945/', 'http://hyx020222-ThinkBook-14:43021/', 'http://hyx020222-ThinkBook-14:35781/', 'http://hyx020222-ThinkBook-14:42395/', 'http://hyx020222-ThinkBook-14:36547/']
[rosmaster.master][INFO] 2024-04-23 10:51:54,753: publisherUpdate[/rosout] -> http://hyx020222-ThinkBook-14:35683/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:33051/', 'http://hyx020222-ThinkBook-14:35453/', 'http://hyx020222-ThinkBook-14:34981/', 'http://hyx020222-ThinkBook-14:43729/', 'http://hyx020222-ThinkBook-14:34173/', 'http://hyx020222-ThinkBook-14:35023/', 'http://hyx020222-ThinkBook-14:41307/', 'http://hyx020222-ThinkBook-14:41229/', 'http://hyx020222-ThinkBook-14:45863/', 'http://hyx020222-ThinkBook-14:44085/', 'http://hyx020222-ThinkBook-14:44243/', 'http://hyx020222-ThinkBook-14:35777/', 'http://hyx020222-ThinkBook-14:36945/', 'http://hyx020222-ThinkBook-14:43021/', 'http://hyx020222-ThinkBook-14:35781/', 'http://hyx020222-ThinkBook-14:42395/', 'http://hyx020222-ThinkBook-14:36547/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-04-23 10:51:54,753: publisherUpdate[/rosout] -> http://hyx020222-ThinkBook-14:35683/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:33051/', 'http://hyx020222-ThinkBook-14:35453/', 'http://hyx020222-ThinkBook-14:34981/', 'http://hyx020222-ThinkBook-14:43729/', 'http://hyx020222-ThinkBook-14:34173/', 'http://hyx020222-ThinkBook-14:35023/', 'http://hyx020222-ThinkBook-14:41229/', 'http://hyx020222-ThinkBook-14:45863/', 'http://hyx020222-ThinkBook-14:44085/', 'http://hyx020222-ThinkBook-14:44243/', 'http://hyx020222-ThinkBook-14:35777/', 'http://hyx020222-ThinkBook-14:36945/', 'http://hyx020222-ThinkBook-14:43021/', 'http://hyx020222-ThinkBook-14:35781/', 'http://hyx020222-ThinkBook-14:42395/', 'http://hyx020222-ThinkBook-14:36547/']
[rosmaster.master][INFO] 2024-04-23 10:51:54,754: publisherUpdate[/rosout] -> http://hyx020222-ThinkBook-14:35683/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:33051/', 'http://hyx020222-ThinkBook-14:35453/', 'http://hyx020222-ThinkBook-14:34981/', 'http://hyx020222-ThinkBook-14:43729/', 'http://hyx020222-ThinkBook-14:34173/', 'http://hyx020222-ThinkBook-14:35023/', 'http://hyx020222-ThinkBook-14:41229/', 'http://hyx020222-ThinkBook-14:45863/', 'http://hyx020222-ThinkBook-14:44085/', 'http://hyx020222-ThinkBook-14:44243/', 'http://hyx020222-ThinkBook-14:35777/', 'http://hyx020222-ThinkBook-14:36945/', 'http://hyx020222-ThinkBook-14:43021/', 'http://hyx020222-ThinkBook-14:35781/', 'http://hyx020222-ThinkBook-14:42395/', 'http://hyx020222-ThinkBook-14:36547/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-04-23 10:51:54,754: publisherUpdate[/tf] -> http://hyx020222-ThinkBook-14:45863/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:35023/', 'http://hyx020222-ThinkBook-14:34173/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:35781/']
[rosmaster.master][INFO] 2024-04-23 10:51:54,754: publisherUpdate[/rosout] -> http://hyx020222-ThinkBook-14:35683/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:33051/', 'http://hyx020222-ThinkBook-14:35453/', 'http://hyx020222-ThinkBook-14:34981/', 'http://hyx020222-ThinkBook-14:34173/', 'http://hyx020222-ThinkBook-14:35023/', 'http://hyx020222-ThinkBook-14:41229/', 'http://hyx020222-ThinkBook-14:45863/', 'http://hyx020222-ThinkBook-14:44085/', 'http://hyx020222-ThinkBook-14:44243/', 'http://hyx020222-ThinkBook-14:35777/', 'http://hyx020222-ThinkBook-14:36945/', 'http://hyx020222-ThinkBook-14:43021/', 'http://hyx020222-ThinkBook-14:35781/', 'http://hyx020222-ThinkBook-14:42395/', 'http://hyx020222-ThinkBook-14:36547/']
[rosmaster.master][INFO] 2024-04-23 10:51:54,755: publisherUpdate[/rosout] -> http://hyx020222-ThinkBook-14:35683/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:33051/', 'http://hyx020222-ThinkBook-14:35453/', 'http://hyx020222-ThinkBook-14:34981/', 'http://hyx020222-ThinkBook-14:34173/', 'http://hyx020222-ThinkBook-14:35023/', 'http://hyx020222-ThinkBook-14:41229/', 'http://hyx020222-ThinkBook-14:45863/', 'http://hyx020222-ThinkBook-14:44085/', 'http://hyx020222-ThinkBook-14:44243/', 'http://hyx020222-ThinkBook-14:35777/', 'http://hyx020222-ThinkBook-14:36945/', 'http://hyx020222-ThinkBook-14:43021/', 'http://hyx020222-ThinkBook-14:35781/', 'http://hyx020222-ThinkBook-14:42395/', 'http://hyx020222-ThinkBook-14:36547/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-04-23 10:51:54,755: publisherUpdate[/tf] -> http://hyx020222-ThinkBook-14:45863/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:35023/', 'http://hyx020222-ThinkBook-14:34173/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:35781/']: sec=0.00, result=[0, 'Unknown Error', 0]
[rosmaster.master][INFO] 2024-04-23 10:51:54,755: publisherUpdate[/rosout] -> http://hyx020222-ThinkBook-14:35683/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:33051/', 'http://hyx020222-ThinkBook-14:35453/', 'http://hyx020222-ThinkBook-14:34981/', 'http://hyx020222-ThinkBook-14:34173/', 'http://hyx020222-ThinkBook-14:41229/', 'http://hyx020222-ThinkBook-14:45863/', 'http://hyx020222-ThinkBook-14:44085/', 'http://hyx020222-ThinkBook-14:44243/', 'http://hyx020222-ThinkBook-14:35777/', 'http://hyx020222-ThinkBook-14:36945/', 'http://hyx020222-ThinkBook-14:43021/', 'http://hyx020222-ThinkBook-14:35781/', 'http://hyx020222-ThinkBook-14:42395/', 'http://hyx020222-ThinkBook-14:36547/']
[rosmaster.master][INFO] 2024-04-23 10:51:54,755: publisherUpdate[/tf] -> http://hyx020222-ThinkBook-14:33051/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:35023/', 'http://hyx020222-ThinkBook-14:34173/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:35781/']
[rosmaster.master][INFO] 2024-04-23 10:51:54,755: publisherUpdate[/rosout] -> http://hyx020222-ThinkBook-14:35683/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:33051/', 'http://hyx020222-ThinkBook-14:35453/', 'http://hyx020222-ThinkBook-14:34981/', 'http://hyx020222-ThinkBook-14:34173/', 'http://hyx020222-ThinkBook-14:41229/', 'http://hyx020222-ThinkBook-14:45863/', 'http://hyx020222-ThinkBook-14:44085/', 'http://hyx020222-ThinkBook-14:44243/', 'http://hyx020222-ThinkBook-14:35777/', 'http://hyx020222-ThinkBook-14:36945/', 'http://hyx020222-ThinkBook-14:43021/', 'http://hyx020222-ThinkBook-14:35781/', 'http://hyx020222-ThinkBook-14:42395/', 'http://hyx020222-ThinkBook-14:36547/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-04-23 10:51:54,756: publisherUpdate[/tf] -> http://hyx020222-ThinkBook-14:44015/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:35023/', 'http://hyx020222-ThinkBook-14:34173/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:35781/']
[rosmaster.master][INFO] 2024-04-23 10:51:54,766: publisherUpdate[/tf] -> http://hyx020222-ThinkBook-14:33051/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:35023/', 'http://hyx020222-ThinkBook-14:34173/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:35781/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2024-04-23 10:51:54,766: publisherUpdate[/tf] -> http://hyx020222-ThinkBook-14:44015/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:35023/', 'http://hyx020222-ThinkBook-14:34173/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:35781/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2024-04-23 10:51:54,766: publisherUpdate[/tf] -> http://hyx020222-ThinkBook-14:35781/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:35023/', 'http://hyx020222-ThinkBook-14:34173/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:35781/']
[rosmaster.master][INFO] 2024-04-23 10:51:54,766: publisherUpdate[/tf] -> http://hyx020222-ThinkBook-14:44085/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:35023/', 'http://hyx020222-ThinkBook-14:34173/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:35781/']
[rosmaster.master][INFO] 2024-04-23 10:51:54,767: publisherUpdate[/tf] -> http://hyx020222-ThinkBook-14:35781/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:35023/', 'http://hyx020222-ThinkBook-14:34173/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:35781/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-04-23 10:51:54,767: publisherUpdate[/tf] -> http://hyx020222-ThinkBook-14:45863/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:34173/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:35781/']
[rosmaster.master][INFO] 2024-04-23 10:51:54,767: publisherUpdate[/tf] -> http://hyx020222-ThinkBook-14:44085/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:35023/', 'http://hyx020222-ThinkBook-14:34173/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:35781/']: sec=0.00, exception=[Errno 111] Connection refused
[rosmaster.master][INFO] 2024-04-23 10:51:54,767: publisherUpdate[/tf] -> http://hyx020222-ThinkBook-14:45863/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:34173/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:35781/']: sec=0.00, result=[0, 'Unknown Error', 0]
[rosmaster.master][INFO] 2024-04-23 10:51:54,768: publisherUpdate[/tf] -> http://hyx020222-ThinkBook-14:33051/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:34173/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:35781/']
[rosmaster.threadpool][ERROR] 2024-04-23 10:51:54,768: Traceback (most recent call last):
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1109, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1450, in __request
    response = self.__transport.request(
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1153, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1165, in single_request
    http_conn = self.send_request(host, handler, request_body, verbose)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1278, in send_request
    self.send_content(connection, request_body)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1308, in send_content
    connection.endheaders(request_body)
  File "/usr/lib/python3.8/http/client.py", line 1251, in endheaders
    self._send_output(message_body, encode_chunked=encode_chunked)
  File "/usr/lib/python3.8/http/client.py", line 1011, in _send_output
    self.send(msg)
  File "/usr/lib/python3.8/http/client.py", line 951, in send
    self.connect()
  File "/usr/lib/python3.8/http/client.py", line 922, in connect
    self.sock = self._create_connection(
  File "/usr/lib/python3.8/socket.py", line 808, in create_connection
    raise err
  File "/usr/lib/python3.8/socket.py", line 796, in create_connection
    sock.connect(sa)
ConnectionRefusedError: [Errno 111] Connection refused

[rosmaster.master][INFO] 2024-04-23 10:51:54,768: publisherUpdate[/tf] -> http://hyx020222-ThinkBook-14:33051/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:34173/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:35781/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-04-23 10:51:54,768: publisherUpdate[/tf] -> http://hyx020222-ThinkBook-14:44015/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:34173/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:35781/']
[rosmaster.master][INFO] 2024-04-23 10:51:54,768: publisherUpdate[/tf] -> http://hyx020222-ThinkBook-14:35781/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:34173/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:35781/']
[rosmaster.master][INFO] 2024-04-23 10:51:54,769: publisherUpdate[/tf] -> http://hyx020222-ThinkBook-14:44015/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:34173/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:35781/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-04-23 10:51:54,769: publisherUpdate[/tf] -> http://hyx020222-ThinkBook-14:35781/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:34173/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:35781/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-04-23 10:51:54,769: publisherUpdate[/tf] -> http://hyx020222-ThinkBook-14:44085/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:34173/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:35781/']
[rosmaster.master][INFO] 2024-04-23 10:51:54,769: publisherUpdate[/prometheus/fast_planning/replan] -> http://hyx020222-ThinkBook-14:41229/ []
[rosmaster.master][INFO] 2024-04-23 10:51:54,770: publisherUpdate[/tf] -> http://hyx020222-ThinkBook-14:44085/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:34173/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:35781/']: sec=0.00, exception=[Errno 111] Connection refused
[rosmaster.master][INFO] 2024-04-23 10:51:54,770: publisherUpdate[/prometheus/fast_planning/replan] -> http://hyx020222-ThinkBook-14:41229/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-04-23 10:51:54,770: publisherUpdate[/rosout] -> http://hyx020222-ThinkBook-14:35683/ ['http://hyx020222-ThinkBook-14:34033/', 'http://hyx020222-ThinkBook-14:34553/', 'http://hyx020222-ThinkBook-14:44309/', 'http://hyx020222-ThinkBook-14:44015/', 'http://hyx020222-ThinkBook-14:33051/', 'http://hyx020222-ThinkBook-14:35453/', 'http://hyx020222-ThinkBook-14:34981/', 'http://hyx020222-ThinkBook-14:41229/', 'http://hyx020222-ThinkBook-14:45863/', 'http://hyx020222-ThinkBook-14:44085/', 'http://hyx020222-ThinkBook-14:44243/', 'http://hyx020222-ThinkBook-14:35777/', 'http://hyx020222-ThinkBook-14:36945/', 'http://hyx020222-ThinkBook-14:43021/', 'http://hyx020222-ThinkBook-14:35781/', 'http://hyx020222-ThinkBook-14:42395/', 'http://hyx020222-ThinkBook-14:36547/']
[rosmaster.threadpool][ERROR] 2024-04-23 10:51:54,770: Traceback (most recent call last):
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1109, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1450, in __request
    response = self.__transport.request(
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1153, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1165, in single_request
    http_conn = self.send_request(host, handler, request_body, verbose)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1278, in send_request
    self.send_content(connection, request_body)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1308, in send_content
    connection.endheaders(request_body)
  File "/usr/lib/python3.8/http/client.py", line 1251, in endheaders
    self._send_output(message_body, encode_chunked=encode_chunked)
  File "/usr/lib/python3.8/http/client.py", line 1011, in _send_output
